user_id,graduate,master,other_degree,phd
18822,Istanbul University,unkown,Ataturk University,unkown
18823,Marmara University,unkown,Aydın Fen Lisesi,unkown
18824,Ege Üniversitesi,unkown,Anadolu University,unkown
18825,İstanbul Üniversitesi,unkown,unkown,unkown
18826,Istanbul University,unkown,İstanbul Atatürk Fen Lisesi,unkown
18827,İstanbul Üniversitesi,unkown,Anadolu University,unkown
18828,unkown,unkown,Istanbul University,unkown
18829,Istanbul University,Ahmet Yesevi Üniversitesi,Sakarya University,unkown
18830,Istanbul University,unkown,Anadolu University,unkown
18831,Erzurum Teknik Üniversitesi,unkown,unkown,unkown
18832,İstanbul Üniversitesi,unkown,unkown,unkown
18833,Okan Üniversitesi,unkown,unkown,unkown
18834,İstanbul Üniversitesi,unkown,unkown,unkown
18835,İstanbul Üniversitesi,unkown,unkown,unkown
18836,Boğaziçi University,unkown,unkown,unkown
18837,İstanbul Teknik Üniversitesi,RWTH Aachen University,İstanbul Lisesi,İstanbul Üniversitesi
18838,Özyeğin Üniversitesi,unkown,unkown,unkown
18839,İstanbul Üniversitesi,unkown,unkown,unkown
18840,İstanbul Üniversitesi,unkown,unkown,unkown
18841,İstanbul Üniversitesi,unkown,unkown,unkown
18842,İstanbul Üniversitesi,unkown,unkown,unkown
18843,University of Namik Kemal,unkown,unkown,unkown
18844,İstanbul Üniversitesi,unkown,unkown,unkown
18845,İstanbul Üniversitesi,unkown,unkown,unkown
18846,İstanbul Üniversitesi,unkown,unkown,unkown
18847,Istanbul University,unkown,Haydarpaşa Lisesi,unkown
18848,Bilecik Üniversitesi,Istanbul University,unkown,unkown
18849,Marmara Üniversitesi,Anadolu University,unkown,unkown
18850,İstanbul Üniversitesi,unkown,unkown,unkown
18851,İstanbul Üniversitesi,unkown,unkown,unkown
18852,Istanbul University,University of Konstanz,Högskolan i Halmstad,unkown
18853,Tallinn University,Özyeğin Üniversitesi,unkown,unkown
18854,Anadolu Üniversitesi,unkown,Istanbul University,unkown
18855,Anadolu Üniversitesi,unkown,unkown,unkown
18856,Bahcesehir University,unkown,unkown,unkown
18857,İstanbul Üniversitesi,unkown,unkown,unkown
18858,Gökçeada Uygulamalı Bilimler Yüksek Okulu,unkown,unkown,unkown
18859,İstanbul Üniversitesi,unkown,unkown,unkown
18860,İstanbul Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
18861,Istanbul University,unkown,Gaziosmanpaşa Üniversitesi (Gaziosmanpasa University),unkown
18862,Namık Kemal Üniversitesi,unkown,unkown,unkown
18863,İstanbul Üniversitesi,unkown,unkown,unkown
18864,İstanbul Üniversitesi,İstanbul Üniversitesi,unkown,unkown
18865,İstanbul Üniversitesi,unkown,unkown,unkown
18866,İstanbul Üniversitesi,unkown,unkown,unkown
18867,İstanbul Üniversitesi,unkown,unkown,unkown
18868,Istanbul University,Izmir Institute of Technology,unkown,Marmara University
18869,İstanbul Üniversitesi,unkown,unkown,unkown
18870,İstanbul Üniversitesi,unkown,unkown,unkown
18871,Bahçeşehir Üniversitesi,unkown,unkown,unkown
18872,Yeditepe Üniversitesi / Yeditepe University,İstanbul Üniversitesi,unkown,unkown
18873,İstanbul Üniversitesi,unkown,Ataturk Anadolu Teknik  E.M.L.,unkown
18874,İstanbul Üniversitesi,unkown,unkown,unkown
18875,Istanbul University,İstanbul Ticaret Üniversitesi,İstanbul Bilgi Üniversitesi,unkown
18876,unkown,İstanbul Üniversitesi,unkown,unkown
18877,İstanbul Üniversitesi,Marmara Üniversitesi,unkown,unkown
18878,İstanbul Üniversitesi,Bursa Teknik Üniversitesi,unkown,unkown
18879,Sakarya Üniversitesi,unkown,unkown,unkown
18880,Düzce Üniversitesi,unkown,unkown,unkown
18881,İstanbul Üniversitesi,unkown,unkown,unkown
18882,İstanbul Üniversitesi,unkown,unkown,unkown
18883,unkown,unkown,Uludağ Üniversitesi,unkown
18884,İstanbul Üniversitesi,unkown,unkown,unkown
18885,İstanbul Üniversitesi,unkown,STFA Anadolu Teknik ve Meslek Lisesi,unkown
18886,İstanbul Esenyurt Üniversitesi,unkown,unkown,unkown
18887,Marmara Üniversitesi,unkown,unkown,unkown
18888,Istanbul University,unkown,Ataturk University,unkown
18889,unkown,unkown,İstanbul Üniversitesi,unkown
18890,Istanbul University,Freie Universität Berlin,unkown,unkown
18891,İstanbul Üniversitesi,unkown,unkown,unkown
18892,İstanbul Üniversitesi,unkown,unkown,unkown
18893,Istanbul University,unkown,unkown,unkown
18894,İstanbul Üniversitesi,unkown,unkown,unkown
18895,Istanbul University,unkown,Tarsus Anadolu Öğretmen Lisesi,unkown
18896,İstanbul Üniversitesi,unkown,unkown,unkown
18897,Anadolu Üniversitesi,unkown,İstanbul Üniversitesi,unkown
18898,Istanbul University,unkown,unkown,unkown
18899,Yakın Doğu Üniversitesi,Istanbul University,unkown,unkown
18900,Istanbul University,unkown,Atatürk Üniversitesi,unkown
18901,Yıldız Teknik Üniversitesi,unkown,unkown,unkown
18902,İstanbul Üniversitesi,unkown,unkown,unkown
18903,Sabancı Üniversitesi,Sabancı Üniversitesi,İstanbul Üniversitesi,unkown
18904,Istanbul University,unkown,unkown,unkown
18905,Eskişehir Osmangazi Üniversitesi,unkown,unkown,unkown
18906,İstanbul Üniversitesi,unkown,unkown,unkown
18907,İstanbul Üniversitesi,unkown,unkown,unkown
18908,Istanbul University,Yildiz Technical University,unkown,Yildiz Technical University
18909,Istanbul University,Istanbul Technical University,unkown,unkown
18910,Istanbul University,Istanbul University,unkown,unkown
18911,İstanbul Üniversitesi,unkown,unkown,unkown
18912,İstanbul Üniversitesi,unkown,unkown,unkown
18913,İstanbul Üniversitesi,unkown,unkown,unkown
18914,Akdeniz Üniversitesi,unkown,Akdeniz Üniversitesi,unkown
18915,Trakya Üniversitesi,İstanbul Üniversitesi,unkown,unkown
18916,Yıldız Teknik Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
18917,İstanbul Kültür Üniversitesi,unkown,Istanbul University,unkown
18918,İstanbul Üniversitesi,unkown,unkown,unkown
18919,İstanbul Üniversitesi,unkown,unkown,unkown
18920,Sabancı Üniversitesi,unkown,unkown,unkown
18921,İstanbul Üniversitesi,unkown,unkown,unkown
18922,Anadolu Üniversitesi,unkown,unkown,unkown
18923,İstanbul Üniversitesi,unkown,unkown,unkown
18924,Uludağ Üniversitesi,unkown,unkown,unkown
18925,İstanbul Üniversitesi,Istanbul University,unkown,unkown
18926,Okan Üniversitesi,unkown,unkown,unkown
18927,İstanbul Üniversitesi,unkown,unkown,unkown
18928,İstanbul Teknik Üniversitesi,İstanbul Üniversitesi,unkown,unkown
18929,Istanbul University,unkown,Turhan Tayan Anadolu Lisesi,unkown
18930,İstanbul Üniversitesi,unkown,unkown,unkown
18931,Istanbul University,unkown,Anadolu University,unkown
18932,İstanbul Üniversitesi,İstanbul Teknik Üniversitesi,Gaziosmanpaşa Anadolu Lisesi,unkown
18933,İstanbul Üniversitesi,unkown,unkown,unkown
18934,Istanbul Kultur University,unkown,unkown,unkown
18935,İstanbul Üniversitesi,unkown,unkown,unkown
18936,Yıldız Teknik Üniversitesi,Istanbul University,unkown,unkown
18937,İstanbul Üniversitesi,unkown,unkown,unkown
18938,Istanbul University,unkown,unkown,unkown
18939,Universidad Rey Juan Carlos,unkown,unkown,unkown
18940,İstanbul Üniversitesi,unkown,Samsun Milli Piyango Anadolu Lisesi,unkown
18941,Istanbul University,University of London,unkown,unkown
18942,Bilfen Üsküdar Science High School,unkown,Istanbul Technical Univercity,unkown
18943,İstanbul Üniversitesi,unkown,unkown,unkown
18944,İstanbul Üniversitesi İşletme Fakültesi,Marmara Çağdaş Bilimler Vakfı,unkown,unkown
18945,İstanbul Üniversitesi,unkown,unkown,unkown
18946,İstanbul Üniversitesi,unkown,unkown,unkown
18947,İstanbul Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
18948,unkown,unkown,Istanbul University,unkown
18949,İstanbul Üniversitesi,unkown,unkown,unkown
18950,İstanbul Üniversitesi,unkown,unkown,unkown
18951,İstanbul Üniversitesi,unkown,unkown,unkown
18952,Istanbul University,unkown,unkown,unkown
18953,Faculté des sciences ,Université de Carthage,unkown,Istanbul University
18954,Kocaeli Üniversitesi,unkown,unkown,unkown
18955,Bahçeşehir Üniversitesi,unkown,unkown,unkown
18956,İstanbul Üniversitesi,Gebze Teknik Üniversitesi,unkown,unkown
18957,İstanbul Üniversitesi,unkown,unkown,unkown
18958,İstanbul Üniversitesi,unkown,unkown,unkown
18959,İstanbul Üniversitesi,unkown,unkown,unkown
18960,Istanbul University,unkown,unkown,unkown
18961,İstanbul Üniversitesi,unkown,unkown,unkown
18962,Bureau Veritas,unkown,Kadir Has Üniversitesi,unkown
18963,İstanbul Üniversitesi,unkown,unkown,unkown
18964,Beykent University,Yıldız Technical University Institute of Science and Technology,Macka Akif Tuncel Technical Anatolian Technical High Schools,unkown
18965,Istanbul University,unkown,unkown,unkown
18966,Istanbul University,unkown,Davutpasa Anatolia High School,unkown
18967,Istanbul University,unkown,unkown,unkown
18968,Marmara Üniversitesi,İstanbul Teknik Üniversitesi,unkown,unkown
18969,İstanbul Üniversitesi AUZEF,unkown,unkown,unkown
18970,Politechnika Częstochowska,unkown,unkown,unkown
18971,Bahçeşehir Üniversitesi,unkown,unkown,unkown
18972,İstanbul Üniversitesi,İstanbul Üniversitesi,unkown,unkown
18973,Düzce Üniversitesi Teknoloji Fakültesi,unkown,unkown,unkown
18974,Istanbul University,Istanbul Technical University,unkown,unkown
18975,Istanbul University,Istanbul Technical University,Bafra Anatolian High School,unkown
18976,İstanbul Üniversitesi,unkown,unkown,unkown
18977,Marmara Üniversitesi,unkown,unkown,unkown
18978,İstanbul Üniversitesi,unkown,unkown,unkown
18979,İstanbul Üniversitesi,unkown,unkown,unkown
18980,İstanbul Üniversitesi,unkown,unkown,unkown
18981,İstanbul Üniversitesi,unkown,unkown,unkown
18982,Istanbul University,unkown,unkown,unkown
18983,Istanbul University,unkown,Anatolian Technical High School,unkown
18984,Istanbul University,İstanbul Üniversitesi-Cerrahpaşa,Sabancı 50.Yıl Anatolian High School,unkown
18985,Türk-Alman Üniversitesi,Yıldız Teknik Üniversitesi,Suat Terimer Anadolu Lisesi,unkown
18986,Anadolu Üniversitesi,unkown,unkown,unkown
18987,İstanbul Üniversitesi,unkown,unkown,unkown
18988,İstanbul Üniversitesi,unkown,unkown,unkown
18989,Akdeniz Üniversitesi,unkown,unkown,unkown
18990,Düzce Üniversitesi,unkown,unkown,unkown
18991,İstanbul Aydın Universitesi,unkown,İstanbul Üniversitesi,unkown
18992,İstanbul Üniversitesi,İstanbul Üniversitesi,unkown,unkown
18993,İstanbul Üniversitesi,unkown,unkown,unkown
18994,Istanbul University,unkown,unkown,unkown
18995,Istanbul University,unkown,Mersin Üniversitesi / Mersin University,unkown
18996,unkown,unkown,İstanbul Üniversitesi,unkown
18997,İstanbul Üniversitesi,unkown,unkown,unkown
18998,Istanbul University,unkown,Eyüp Anadolu Lisesi,unkown
18999,İstanbul Üniversitesi,unkown,Çemberlitaş Anadolu Lisesi,unkown
19000,İstanbul Üniversitesi,unkown,unkown,unkown
19001,Sabancı Üniversitesi,unkown,unkown,unkown
19002,Istanbul University,unkown,unkown,unkown
19003,İstanbul Üniversitesi,unkown,Mustafa Kemal University,unkown
19004,Maltepe University,unkown,ECA Elginkan Anatolian High School,unkown
19005,Istanbul University,unkown,unkown,unkown
19006,Istanbul University,unkown,unkown,unkown
19007,Istanbul University,Marmara Üniversitesi,unkown,unkown
19008,Anadolu Üniversitesi,unkown,unkown,unkown
19009,İstanbul Üniversitesi,unkown,Kocamustafapaşa Lisesi,unkown
19010,İstanbul Üniversitesi,unkown,unkown,unkown
19011,İstanbul Üniversitesi,unkown,unkown,unkown
19012,İstanbul Üniversitesi,unkown,unkown,unkown
19013,İstanbul Üniversitesi,unkown,unkown,unkown
19014,İstanbul Üniversitesi,unkown,unkown,unkown
19015,Istanbul Technical University,Istanbul University,unkown,unkown
19016,İstanbul Üniversitesi,unkown,Anadolu Üniversitesi,unkown
19017,İstanbul Üniversitesi,unkown,unkown,unkown
19018,Anadolu Üniversitesi,unkown,unkown,unkown
19019,İstanbul Üniversitesi,unkown,unkown,unkown
19020,İstanbul Üniversitesi,unkown,unkown,unkown
19021,İstanbul Üniversitesi,unkown,Cisco Networking Academy,unkown
19022,İstanbul Üniversitesi,unkown,unkown,unkown
19023,İstanbul Üniversitesi,unkown,unkown,unkown
19024,Selçuk Üniversitesi,unkown,unkown,unkown
19025,Anadolu Üniversitesi,Ahmet Yesevi Üniversitesi,unkown,unkown
19026,Fatih Sultan Mehmet Vakıf Üniversitesi,unkown,unkown,unkown
19027,İstanbul Üniversitesi,unkown,unkown,unkown
19028,İstanbul Aydin University,unkown,unkown,unkown
19029,İstanbul Üniversitesi,unkown,unkown,unkown
19030,İstanbul Üniversitesi,unkown,unkown,unkown
19031,Trakya Üniversitesi,unkown,unkown,unkown
19032,İstanbul Üniversitesi,unkown,unkown,unkown
19033,İstanbul Üniversitesi,unkown,Istanbul University,unkown
19034,Anadolu Üniversitesi,unkown,İstanbul Üniversitesi,unkown
19035,unkown,unkown,İstanbul Üniversitesi,unkown
19036,Istanbul University,unkown,Free Code Camp,unkown
19037,Anadolu Üniversitesi,unkown,unkown,unkown
19038,İstanbul Üniversitesi,unkown,unkown,unkown
19039,İstanbul Üniversitesi,unkown,Marmara Üniversitesi,unkown
19040,İstanbul Üniversitesi,İstanbul Üniversitesi,unkown,unkown
19041,Özel Saint-Michel Fransız Lisesi / Lycée Français Saint-Michel,unkown,Istanbul University,unkown
19042,İstanbul Üniversitesi,unkown,Anadolu Üniversitesi,unkown
19043,Technical University of Varna,unkown,Haydar Akın,unkown
19044,İstanbul Üniversitesi,unkown,unkown,unkown
19045,Inonu University,unkown,Malatya Vocational and Technical Anatolian High School,unkown
19046,İstanbul Üniversitesi,unkown,unkown,unkown
19047,İstanbul Üniversitesi,unkown,unkown,unkown
19048,İstanbul Üniversitesi,unkown,unkown,unkown
19049,İstanbul Üniversitesi,Beykent Üniversitesi,unkown,unkown
19050,unkown,Istanbul University,Lise,unkown
19051,İstanbul Üniversitesi,unkown,unkown,unkown
19052,Istanbul University,unkown,unkown,unkown
19053,İstanbul Gelişim Üniversitesi,unkown,unkown,unkown
19054,İnönü Üniversitesi,unkown,Bağcılar Teknik Meslek Lisesi,unkown
19055,Istanbul University,unkown,unkown,unkown
19056,İstanbul Üniversitesi,unkown,unkown,unkown
19057,Haliç Üniversitesi,unkown,İstanbul Üniversitesi,unkown
19058,İstanbul Üniversitesi,unkown,unkown,unkown
19059,Anadolu Üniversitesi,unkown,unkown,unkown
19060,İstanbul Üniversitesi,unkown,unkown,unkown
19061,unkown,İstanbul Üniversitesi,Marmara Üniversitesi,unkown
19062,Istanbul University,Purdue University,unkown,unkown
19063,İstanbul Üniversitesi,unkown,unkown,unkown
19064,Marmara Üniversitesi,İstanbul Üniversitesi,unkown,unkown
19065,İstanbul Üniversitesi,unkown,İskenderun İstiklal Makzume Anadolu Lisesi,unkown
19066,İstanbul Üniversitesi,unkown,unkown,unkown
19067,İstanbul Üniversitesi,unkown,unkown,unkown
19068,Anadolu Üniversitesi,unkown,unkown,unkown
19069,Istanbul University,unkown,unkown,unkown
19070,İstanbul Üniversitesi,unkown,unkown,unkown
19071,Istanbul University,Istanbul Commerce University,unkown,unkown
19072,İstanbul Üniversitesi,unkown,unkown,unkown
19073,Istanbul University,unkown,unkown,unkown
19074,Anadolu University,İstanbul Üniversitesi,unkown,unkown
19075,Istanbul University,unkown,unkown,unkown
19076,İstanbul Üniversitesi,unkown,unkown,unkown
19077,Istanbul University,Yıldız Teknik Üniversitesi,unkown,Johannes Kepler Universität Linz
19078,İstanbul Aydın Universitesi,unkown,unkown,unkown
19079,Istanbul University,unkown,unkown,unkown
19080,Istanbul University,Marmara Üniversitesi,unkown,unkown
19081,İstanbul Üniversitesi,unkown,Fatih Sultan Mehmet Üniversitesi,unkown
19082,İstanbul Aydın Universitesi,unkown,Niksar Mesleki ve Teknik Anadolu Lisesi,unkown
19083,İstanbul Üniversitesi,unkown,unkown,unkown
19084,İstanbul Üniversitesi,İstanbul Üniversitesi,Heybeliada Anadolu Lisesi,unkown
19085,İstanbul Üniversitesi,unkown,unkown,unkown
19086,İstanbul Üniversitesi,unkown,unkown,unkown
19087,İstanbul Üniversitesi,unkown,Yale University,unkown
19088,Balikesir University,İstanbul Üniversitesi,unkown,unkown
19089,Sakarya Üniversitesi,unkown,unkown,unkown
19090,İstanbul Üniversitesi,unkown,unkown,unkown
19091,İstanbul Üniversitesi,unkown,unkown,unkown
19092,Istanbul University,Afyon Kocatepe University,unkown,unkown
19093,İstanbul Üniversitesi,unkown,unkown,unkown
19094,İstanbul Üniversitesi,unkown,unkown,unkown
19095,Boğaziçi Üniversitesi,Sabancı Üniversitesi,Istanbul Erkek Lisesi,unkown
19096,İstanbul Üniversitesi,unkown,unkown,unkown
19097,İstanbul Üniversitesi,unkown,unkown,unkown
19098,Karadeniz Teknik Üniversitesi,unkown,unkown,unkown
19099,İstanbul Üniversitesi,unkown,unkown,unkown
19100,Marmara Üniversitesi,unkown,unkown,unkown
19101,Istanbul University,unkown,Istanbul University,unkown
19102,Istanbul University,unkown,unkown,unkown
19103,İstanbul Üniversitesi,unkown,unkown,unkown
19104,Istanbul University,unkown,Anadolu University,unkown
19105,Yüzüncü Yıl Üniversitesi,Istanbul University,unkown,unkown
19106,Istanbul University,unkown,unkown,unkown
19107,İstanbul Üniversitesi,unkown,unkown,unkown
19108,İstanbul Üniversitesi,unkown,unkown,unkown
19109,Sakarya University,unkown,Yeditepe University,unkown
19110,İstanbul Üniversitesi,unkown,unkown,unkown
19111,İstanbul Üniversitesi,unkown,Bağcılar Anadolu Teknik ve Meslek Lisesi,unkown
19112,Anadolu University,unkown,Istanbul Aydin University,unkown
19113,İstanbul Gelişim Üniversitesi,Istanbul University,unkown,unkown
19114,Anadolu Üniversitesi,Sakarya Üniversitesi,İstanbul Üniversitesi,unkown
19115,İstanbul Üniversitesi,unkown,unkown,unkown
19116,İstanbul Üniversitesi,unkown,unkown,unkown
19117,Kafkas Üniversitesi,unkown,Okan Üniversitesi,unkown
19118,Istanbul University,unkown,Kabataş Erkek Lisesi,unkown
19119,Anadolu University,unkown,Istanbul University,unkown
19120,İstanbul Aydın Universitesi,unkown,İstanbul Üniversitesi,unkown
19121,Anadolu University,unkown,unkown,unkown
19122,İstanbul Üniversitesi,unkown,unkown,unkown
19123,İstanbul Üniversitesi,unkown,unkown,unkown
19124,İstanbul Üniversitesi,unkown,unkown,unkown
19125,İstanbul Ticaret Üniversitesi,Marmara Üniversitesi,unkown,unkown
19126,Sakarya Üniversitesi,unkown,unkown,unkown
19127,İstanbul Üniversitesi,unkown,unkown,unkown
19128,Trakya Üniversitesi,İstanbul Üniversitesi,unkown,unkown
